type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,0.23466666666666666,1776431638.431622,2026-04-17T21:13:58.431+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.256,1776431638.4506338,2026-04-17T21:13:58.450+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.2773333333333333,1776431638.4715798,2026-04-17T21:13:58.471+08:00,48.68069635597311,0.5844097491039902,-60.54839433270024,7.341548746815372,0.24,0,150.6383974567861,477.00131007848796,3.4161872024192594,True,-44.702577741356166,0.0058193049062759,0.015841868951964926,-57.76694041549006,0.0012931621339563573,0.002960205078125
data,0.2986666666666667,1776431638.492933,2026-04-17T21:13:58.492+08:00,82.10966443760833,0.2426476935059994,-60.14684505988385,6.889151323475067,0.24,1,297.11421508180104,513.417528247634,0.2056781603465268,True,-39.750334212095375,0.010291609268009642,0.033283061359992684,-52.645565743676244,0.002331963308163516,0.005645751953125
data,0.32,1776431638.5098078,2026-04-17T21:13:58.509+08:00,136.69186128647453,1.0747497726466841,-56.156040307209764,6.74241780786889,0.24,1,244.72675409376302,621.3517680237289,1.581330181682414,True,-41.27557413967467,0.008634183870841156,0.018918004763499596,-54.03463774364645,0.0019873214167255345,0.003662109375
data,0.3413333333333333,1776431638.5432186,2026-04-17T21:13:58.543+08:00,136.6636053635396,0.9939436626659913,-60.22019354114609,6.732462228537404,0.24,0,401.13975457555244,343.7066110306851,0.0649614883066987,True,-40.8741802868699,0.00904255139132421,0.02308329196141893,-53.77367806087004,0.0020479346634603712,0.004058837890625
data,0.3626666666666667,1776431638.559861,2026-04-17T21:13:58.559+08:00,151.91573261391216,0.8895459001484377,-57.425158706972816,6.370918717401969,0.24,1,222.8918775809127,605.4649098259687,0.8637351083849786,True,-41.51937638587271,0.008395202587450162,0.021050454826362044,-54.100665479365475,0.0019722716224807382,0.00372314453125
data,0.384,1776431638.5826108,2026-04-17T21:13:58.582+08:00,141.54263996853024,1.1437456489630042,-57.998080849798946,6.854074172834968,0.24,1,357.94721166142284,430.08762705606546,1.29133418089169,True,-41.9378793256275,0.008000295597090147,0.018931552718299396,-54.9479637422084,0.0017889648720708488,0.0035400390625
data,0.4053333333333333,1776431638.6025462,2026-04-17T21:13:58.602+08:00,141.54263996853024,1.1437456489630042,-62.7606700951261,6.68395880090933,0.24,0,451.7147195766145,471.81128857643426,0.042841716240554197,True,-42.58196724490454,0.007428508724503293,0.023189197141062923,-55.51514628767641,0.0016758791028372464,0.00439453125
data,0.4266666666666667,1776431638.6233873,2026-04-17T21:13:58.623+08:00,141.75434401478174,1.2481630218120963,-61.394191475805044,6.881352667150113,0.24,0,215.76676891272635,619.0201957802985,2.449534759863073,True,-45.97076401900957,0.005028770303691283,0.011298816739639823,-59.02765896487874,0.001118451230761899,0.0023193359375
data,0.448,1776431638.641007,2026-04-17T21:13:58.641+08:00,-81.6685737814212,0.42890900190755393,-72.42465276097758,6.626602672397885,0.24,1,284.7326543362938,443.9023163533636,1.237465817987014,True,-48.46759238728368,0.0037724229705190584,0.012240975565557088,-61.88839481285213,0.0008046004281908709,0.00213623046875
data,0.4693333333333333,1776431638.665321,2026-04-17T21:13:58.665+08:00,-81.6685737814212,0.42890900190755393,-62.85083003685948,6.591513444594662,0.24,0,371.2796806269002,449.89051319916103,4.074886368175683,True,-45.62340291659628,0.00523395343070997,0.013729689510942793,-58.39448148213891,0.0012030285274322442,0.0028076171875
data,0.49066666666666664,1776431638.693034,2026-04-17T21:13:58.693+08:00,-81.6685737814212,0.42890900190755393,-60.80696239225659,6.58562804828186,0.24,0,172.7820106912871,588.4510787164988,3.8296677531395638,True,-45.90884116766077,0.0050647491662250245,0.013156153729993101,-58.876871400583575,0.001138037125377499,0.003082275390625
data,0.512,1776431638.7123811,2026-04-17T21:13:58.712+08:00,-55.23896241066379,0.45712055270471247,-60.41307530224649,7.112723045474031,0.24,0,390.3262646965396,458.20052664692054,2.549964776349738,True,-40.745324161575745,0.009177698616194609,0.023142988177866995,-53.58883711498837,0.002091982967395596,0.00390625
data,0.5333333333333333,1776431638.7321434,2026-04-17T21:13:58.732+08:00,-23.921489784932362,0.12660123077925386,-57.58536384964174,6.251293531927179,0.24,1,215.0971153642829,594.5566713634909,0.1288759742314856,True,-42.12866366945454,0.00782648606871486,0.018172677924171605,-54.832052249613874,0.00181299826096733,0.003509521484375
data,0.5546666666666666,1776431638.751269,2026-04-17T21:13:58.751+08:00,114.96766919509628,1.221041149810747,-61.037572036870635,6.774958438826476,0.24,1,199.79823259023988,478.3219019702683,1.9304071530495304,True,-42.208429313043034,0.007754941648562243,0.02659448745269828,-55.23814703547571,0.0017301854210381063,0.003326416015625
data,0.576,1776431638.7768936,2026-04-17T21:13:58.776+08:00,114.96766919509628,1.221041149810747,-59.4002868203406,7.103516208362505,0.24,0,447.54095656577056,529.808071483428,0.03837069797506238,True,-41.741585463969635,0.00818315404702414,0.023599321573187552,-54.58064933164206,0.0018662401709763766,0.00372314453125
data,0.5973333333333334,1776431638.799604,2026-04-17T21:13:58.799+08:00,121.20348969155458,0.6638539324528548,-65.93945811924121,6.617369068232722,0.24,1,308.7676227163176,471.3590627412668,0.3745910620610017,True,-48.035751534035015,0.003964719102561252,0.010319684668250999,-61.61067296599754,0.000830742351891272,0.002227783203125
data,0.6186666666666667,1776431638.8127775,2026-04-17T21:13:58.812+08:00,125.55216373846872,0.30356218237137045,-66.34369528155311,6.868207006777675,0.24,1,385.0628487118316,533.977363089062,0.1138612170334238,True,-49.21309253407797,0.0034621459602105645,0.01107231377932522,-63.0623858730783,0.0007028792238363224,0.001922607421875
data,0.64,1776431638.8306437,2026-04-17T21:13:58.830+08:00,126.71322546958265,0.280705046268458,-62.13429121272387,6.485931243556326,0.24,0,346.3457667260085,438.1461687018055,0.07313285404530137,True,-45.432885115860515,0.005350024171887722,0.01281988036753512,-58.1849932999249,0.001232396155932861,0.003082275390625
data,0.6613333333333333,1776431638.864296,2026-04-17T21:13:58.864+08:00,139.07608185938443,0.16933233993961608,-69.10922535565251,6.675011429739952,0.24,1,231.86390289226705,607.2605496954642,0.1174150610486931,True,-49.51670064768485,0.0033432200878453157,0.010081663820073933,-63.29247103555245,0.0006845047216799987,0.001861572265625
data,0.6826666666666666,1776431638.8853486,2026-04-17T21:13:58.885+08:00,134.63750604978384,0.12820018835715127,-62.14691371595676,6.985541806948204,0.24,1,80.23824141588183,469.0492572783567,0.10655945693831205,True,-42.51528873716254,0.00748575420851276,0.025636478048669482,-55.553833292923606,0.0016684313256609031,0.00335693359375
data,0.704,1776431638.9021864,2026-04-17T21:13:58.902+08:00,134.63750604978384,0.12820018835715127,-56.66752532320445,6.699348986501441,0.24,0,369.20466929940795,298.7357668590185,0.01427700789700987,True,-41.54806664658298,0.00836751823883985,0.021384818371445374,-54.41251202614459,0.0019027178773393242,0.004547119140625
data,0.7253333333333334,1776431638.9244084,2026-04-17T21:13:58.924+08:00,140.5571621901317,0.32024095290077337,-57.80910347578506,6.948862523794552,0.24,0,210.85222856601072,434.8970410623255,2.5411245802885007,True,-41.59393567345943,0.008323446958641637,0.01821562184268448,-54.45366545983788,0.0018937241909601232,0.003692626953125
data,0.7466666666666667,1776431638.9416685,2026-04-17T21:13:58.941+08:00,140.5571621901317,0.32024095290077337,-60.30161662705091,6.923888360763328,0.24,0,289.7679907290981,535.4357219917595,4.379495559393916,True,-41.970791030735924,0.007970039035186815,0.020359036832242265,-54.79939434970724,0.0018198277472567781,0.00360107421875
data,0.768,1776431638.966075,2026-04-17T21:13:58.966+08:00,137.2302545138449,0.8657204048108315,-60.49102822010903,7.091243044347166,0.24,1,97.54302114881773,582.506820039805,1.1597738965460236,True,-44.54315827646802,0.0059270977018463945,0.013835257650976436,-57.27914475045076,0.0013678635046099116,0.003021240234375
data,0.7893333333333333,1776431638.9799862,2026-04-17T21:13:58.979+08:00,124.36436999299883,1.4181181049892015,-63.51358839952931,6.930565552257216,0.24,1,173.15542111146607,547.0315636413839,1.7303824457177337,True,-45.44771028756607,0.005340900480372632,0.015594738555310624,-58.72296376181852,0.0011583820305904804,0.002655029296875
data,0.8106666666666666,1776431639.0147283,2026-04-17T21:13:59.014+08:00,131.17129188653792,1.4035078149519926,-60.72256923978722,6.783936699337046,0.24,0,294.88831243039755,727.4825112757418,2.357948188662247,True,-46.134522127984205,0.0049348492868174715,0.012296405415325885,-59.07349943959241,0.0011125640639265807,0.002777099609375
data,0.832,1776431639.0321093,2026-04-17T21:13:59.032+08:00,131.17129188653792,1.4035078149519926,-65.11616957400801,6.309374419391112,0.24,0,363.55610887377037,356.49726404154853,3.8052829603237597,True,-47.14189523944639,0.0043944571901662075,0.012099359261158031,-60.387515750503596,0.0009563661860021802,0.0023193359375
data,0.8533333333333334,1776431639.0520256,2026-04-17T21:13:59.052+08:00,131.17129188653792,1.4035078149519926,-64.27539777331161,7.475242788923618,0.24,0,246.83427744911188,464.71569260298077,3.572265267910691,True,-48.96161326878918,0.003563849343249135,0.00954352413818163,-62.23513092015174,0.0007731138508090572,0.00213623046875
data,0.8746666666666667,1776431639.070833,2026-04-17T21:13:59.070+08:00,133.73023399369902,1.467087450160025,-63.07626337750545,6.973098178601418,0.24,1,381.5454080212144,379.5979974817965,1.5024551634327565,True,-45.589628073323524,0.005254345135456525,0.013634825495220472,-58.597899278019185,0.0011751817436306614,0.002899169921875
data,0.896,1776431639.0923398,2026-04-17T21:13:59.092+08:00,133.73023399369902,1.467087450160025,-61.261521413618325,6.940051064410078,0.24,0,113.04069553150718,661.4847509760149,3.077736341753979,True,-45.41996141328488,0.005357990377737147,0.014835350322603809,-58.51020681869418,0.0011871064346557101,0.003265380859375
data,0.9173333333333333,1776431639.1133738,2026-04-17T21:13:59.113+08:00,130.5193164038767,0.5785036032861867,-66.24231482856172,7.0932528980057,0.24,1,210.29014994552392,539.330872347512,0.11051962460148375,True,-46.14405251197911,0.0049294376113034645,0.016660182346386533,-59.50835656078155,0.0010582351235347994,0.002349853515625
data,0.9386666666666666,1776431639.1382875,2026-04-17T21:13:59.138+08:00,117.37532334830081,0.2906721429698995,-60.521344064771625,7.147164499983087,0.24,1,268.1529426932233,478.00247023817553,0.1603419397835808,True,-45.49046705688945,0.005314674207191418,0.012747502983508569,-58.25287622004758,0.0012228021368841796,0.002899169921875
data,0.96,1776431639.1524677,2026-04-17T21:13:59.152+08:00,117.37532334830081,0.2906721429698995,-65.80316766133984,6.7542176629935184,0.24,0,255.1747857559024,480.51641911417323,3.4621373679430305,True,-46.24492113490213,0.004872523509805933,0.013505543493059177,-59.67756101606396,0.0010378197930471034,0.003082275390625
data,0.9813333333333333,1776431639.1827269,2026-04-17T21:13:59.182+08:00,117.67215978628133,0.2713113802422439,-63.166753808084295,6.688406867559115,0.24,0,290.50171928702736,479.24509043671213,0.05169453876084963,True,-46.251935627679124,0.004868590178233786,0.013725200814895862,-59.04025296601776,0.0011168307209645603,0.0029296875
data,1.0026666666666666,1776431639.2040753,2026-04-17T21:13:59.204+08:00,117.67215978628133,0.2713113802422439,-66.39891000292808,6.479679123258329,0.24,0,222.30982886691476,462.451967989463,3.3370381483031064,True,-44.80537466019829,0.005750839763966725,0.016137693095646347,-57.94459640338146,0.0012669812266757426,0.0035400390625
data,1.024,1776431639.2250948,2026-04-17T21:13:59.225+08:00,125.31795900569324,0.460002374166887,-57.39094355631433,6.867612960743617,0.24,0,229.04769114949787,430.2514550825873,2.6899129345079986,True,-41.59354554248202,0.00832382081872498,0.01785398066667828,-54.195164277510194,0.0019509304450721554,0.004058837890625
data,1.0453333333333332,1776431639.2425697,2026-04-17T21:13:59.242+08:00,123.25467569521322,0.2782063791332904,-59.57037153661135,6.676197517518926,0.24,1,248.07434893487962,568.0442099130441,0.18069700512909992,True,-39.3796688302774,0.010740303614634517,0.027112787743820713,-52.18787568722253,0.002458137745796975,0.00543212890625
data,1.0666666666666667,1776431639.2606494,2026-04-17T21:13:59.260+08:00,123.6764590749624,0.2633909453411115,-54.14278184272629,6.344402071932642,0.24,0,193.0875579312295,491.71340426037017,0.09603298411015276,True,-39.254389154287225,0.010896337394552183,0.02250268559625606,-51.84116493752225,0.0025582427564998333,0.00531005859375
data,1.088,1776431639.2834692,2026-04-17T21:13:59.283+08:00,123.93864175678249,0.026948578034225627,-57.61203977527509,6.5966671845701335,0.24,1,406.21101695900506,221.26908330778008,0.10036715618935713,True,-38.8740771904254,0.011384032855021806,0.03194219417891131,-51.662976451056366,0.0026112663812014572,0.004302978515625
data,1.1093333333333333,1776431639.3019876,2026-04-17T21:13:59.301+08:00,123.93864175678249,0.026948578034225627,-56.87639700075871,6.80427179684081,0.24,0,371.90352169543763,490.65359766785963,0.039966985274002394,True,-41.761512597726274,0.008164401806161497,0.024068053436554233,-54.72659691609244,0.0018351440256473791,0.00384521484375
data,1.1306666666666667,1776431639.3333466,2026-04-17T21:13:59.333+08:00,123.93864175678249,0.026948578034225627,-60.19382000713919,7.517254521066633,0.24,0,353.1048000954888,371.51774919873907,0.031918625394900126,True,-42.82963595169115,0.007219684218842655,0.01927369573467253,-55.83994437417287,0.001614368895470114,0.00396728515625
data,1.152,1776431639.354631,2026-04-17T21:13:59.354+08:00,134.1510788465671,0.030139490000724523,-63.09911499846937,7.017762005827418,0.24,0,348.47276027644097,412.13638048889226,0.09036821516577832,True,-46.79719069013065,0.004572360512731712,0.012426441734191948,-59.81622799054279,0.0010213829419891186,0.00274658203125
data,1.1733333333333333,1776431639.3714337,2026-04-17T21:13:59.371+08:00,-132.95491556794806,0.1994049570570377,-62.89626842166757,6.769540499170482,0.24,1,246.7669256202809,734.7433912382744,0.308022969123171,True,-45.23957749344732,0.005470425719644963,0.014006789503380936,-58.31114193825872,0.0012146269223641535,0.003204345703125
data,1.1946666666666668,1776431639.3985548,2026-04-17T21:13:59.398+08:00,167.57990830163294,0.18304545542923048,-69.25425181906081,6.788561122672203,0.24,1,272.01259835629713,573.4014325654873,0.24516861036365264,True,-48.262063836485645,0.0038627518409206627,0.012517341513356192,-62.477998752653036,0.0007517960894745234,0.00244140625
data,1.216,1776431639.412241,2026-04-17T21:13:59.412+08:00,134.81009404139616,0.6906578033879732,-65.33619452174833,6.791374652507879,0.24,1,108.36367006418726,663.8993044685245,0.9811251272320615,True,-44.82820181670807,0.005735745976774135,0.016795661323652757,-58.55640096612572,0.0011808098076697736,0.002838134765625
data,1.2373333333333334,1776431639.4317205,2026-04-17T21:13:59.431+08:00,134.6513854445227,0.7971647346642466,-64.36928481005394,6.793225332500849,0.24,0,204.07304095250083,477.47725021207714,2.022144602224427,True,-47.27699797992456,0.004326633424452369,0.01216571759575702,-60.559062683661786,0.0009376631870745874,0.002288818359375
data,1.2586666666666666,1776431639.4514897,2026-04-17T21:13:59.451+08:00,135.26948366674287,0.9181677396464967,-64.3675925294402,6.644289187935292,0.24,0,190.51512565606822,701.9483085517102,2.3123514587235237,True,-48.03909257098277,0.003963194362288133,0.012460527273160518,-61.79963613754698,0.000812864567333611,0.002410888671875
data,1.28,1776431639.4783666,2026-04-17T21:13:59.478+08:00,144.46122700651802,1.5557232490778345,-72.45695042518977,6.661372593022683,0.24,1,376.81202039635,477.3619494046636,1.907006772915108,True,-50.982618250877785,0.0028240285791298722,0.010687836621962545,-66.52991869590723,0.00047152428500924176,0.00177001953125
data,1.3013333333333332,1776431639.5000997,2026-04-17T21:13:59.500+08:00,139.47677515543342,1.1972556444803373,-62.654581304668866,7.248392568041007,0.24,1,98.62138623597912,568.2853620712423,1.010028380166875,True,-46.091309308055195,0.004959461630048985,0.013365160236675902,-59.78411368344237,0.0010251662870641005,0.002685546875
data,1.3226666666666667,1776431639.5211565,2026-04-17T21:13:59.521+08:00,139.92851771230414,1.3341903152077474,-63.9775851854351,6.852902186976541,0.24,0,382.87257969187505,497.02862947529223,2.9113914741616895,True,-44.1950338731393,0.006169476386856547,0.018328748082530367,-57.20718834991409,0.0013792423458471477,0.003631591796875
data,1.344,1776431639.5416799,2026-04-17T21:13:59.541+08:00,139.98675377195502,1.234569555238955,-69.34468152024938,6.6445765830204175,0.24,0,188.08519201557903,581.0519936240869,0.09029564301701783,True,-48.92812610947867,0.0035776157559733925,0.013171724806874572,-62.67050518321967,0.0007353172271761712,0.0025634765625
data,1.3653333333333333,1776431639.561287,2026-04-17T21:13:59.561+08:00,139.98675377195502,1.234569555238955,-65.6536728556255,6.6659127607630335,0.24,0,348.1433298631141,768.1538637617915,3.5434978314507863,True,-43.750860640137006,0.006493172908774338,0.02217656895758941,-57.16358014718494,0.0013861843540855893,0.00347900390625
data,1.3866666666666667,1776431639.5846436,2026-04-17T21:13:59.584+08:00,139.98675377195502,1.234569555238955,-66.56631302504461,7.103169814000613,0.24,0,276.23990365558626,583.9162144319909,3.986456602971514,True,-47.8381994939716,0.004055926023974216,0.0153512718469134,-61.64528471395954,0.0008274385760662484,0.00274658203125
data,1.408,1776431639.601652,2026-04-17T21:13:59.601+08:00,139.98675377195502,1.234569555238955,-63.87690860873938,6.547447585461916,0.24,0,327.72693255983086,384.91618237192375,4.098727685143901,True,-46.750534173201615,0.004596987166673727,0.014017873815244254,-60.38320125747372,0.0009568413543943649,0.002685546875
data,1.4293333333333333,1776431639.6218474,2026-04-17T21:13:59.621+08:00,139.66796249697393,1.3064635182507984,-69.38937463161875,7.356106909980875,0.24,0,164.64906630228683,626.2398763820845,2.1349257810809594,True,-48.61459666088181,0.003709113874766758,0.012656061217755282,-62.256311824992146,0.0007712308771657337,0.002166748046875
data,1.4506666666666668,1776431639.6579976,2026-04-17T21:13:59.657+08:00,141.21577993306198,0.6101976102820886,-68.6467395746245,6.8777252464694545,0.24,1,342.75676631684905,517.0809070910936,0.2363071025524765,True,-49.90653455640767,0.0031964894264067717,0.009646614627260488,-63.86553884624477,0.0006408008183279835,0.001861572265625
data,1.472,1776431639.6739142,2026-04-17T21:13:59.673+08:00,141.21577993306198,0.6101976102820886,-68.50284258452155,6.524648190362804,0.24,0,252.75987924871444,505.70580976310407,0.039410403731241855,True,-48.36761025462287,0.0038160977198301474,0.015107473066493786,-62.22390538546566,0.0007741136593715084,0.002105712890625
data,1.4933333333333334,1776431639.6933193,2026-04-17T21:13:59.693+08:00,130.34456837946658,0.26218303890875266,-65.78917084421876,6.415774286083341,0.24,1,282.35078864610045,463.1846653128583,0.10173754257741408,True,-45.8978604249198,0.00507115609504494,0.01579601343929672,-59.174468827603405,0.0010997059089606044,0.0032958984375
data,1.5146666666666666,1776431639.7124453,2026-04-17T21:13:59.712+08:00,130.34456837946658,0.26218303890875266,-66.50960742620468,6.792756656269235,0.24,0,318.4071215893352,430.8691279178409,0.034344232464057746,True,-49.1175126106823,0.0035004539562373924,0.009633964761368186,-62.65387275119873,0.0007367266200397445,0.001861572265625
data,1.536,1776431639.7323155,2026-04-17T21:13:59.732+08:00,128.7485741276176,0.2382980767162678,-67.75344641227758,6.93219852819565,0.24,0,315.9662907309166,410.7242136326427,0.09105853989483259,True,-49.97152867159939,0.0031726602429237756,0.00824623362798204,-63.76331092458241,0.0006483872314168853,0.001617431640625
data,1.5573333333333332,1776431639.7527103,2026-04-17T21:13:59.752+08:00,128.9463342977415,0.2247193075358722,-66.54640159314414,7.268856592106966,0.24,0,157.7441294649775,383.80794384263527,0.06922900365139527,True,-48.56011102098922,0.0037324538703087744,0.009276080704493797,-62.08679636026018,0.0007864301988012141,0.002166748046875
data,1.5786666666666667,1776431639.7722864,2026-04-17T21:13:59.772+08:00,128.69989443458638,0.21258050445472437,-70.55277580447606,7.471371231766961,0.24,0,225.17240723409688,399.0086681505393,0.07384947950320914,True,-50.26869267748141,0.003065952104423203,0.00994834683096752,-64.6231319375683,0.0005872775551937666,0.001953125
data,1.6,1776431639.791163,2026-04-17T21:13:59.791+08:00,131.65661440102508,0.3704630440914355,-64.86695565949026,6.940145495247509,0.24,0,245.94234632902504,461.9538416767557,2.1929951161193757,True,-48.82287735625538,0.003621230188199808,0.013032112473006788,-62.40139211957718,0.0007584560047451299,0.002349853515625
data,1.6213333333333333,1776431639.8225472,2026-04-17T21:13:59.822+08:00,131.65661440102508,0.3704630440914355,-65.02182882456236,6.761368094719945,0.24,0,312.389997826165,455.9914477091574,3.133849748365701,True,-48.01422491685854,0.003974557224030929,0.011015222490674229,-61.379578091973784,0.0008531415534719244,0.002288818359375
data,1.6426666666666667,1776431639.840692,2026-04-17T21:13:59.840+08:00,132.11909212106366,0.2821928684568352,-70.42004877909163,7.073567033554678,0.24,1,200.12758063781425,482.0138157981827,0.23467479600117885,True,-52.31680800538684,0.0024219189189478014,0.007611302771801094,-67.27519840335805,0.00043275299261442957,0.00140380859375
data,1.664,1776431639.8628242,2026-04-17T21:13:59.862+08:00,133.268864083886,0.26118806439484893,-65.41380961888514,6.658142453827443,0.24,0,369.41340060004455,412.19627852353005,0.06820511883447658,True,-48.00296620315815,0.003979712414561171,0.010516636128970688,-60.765065243145074,0.000915686344878272,0.002288818359375
data,1.6853333333333333,1776431639.8812063,2026-04-17T21:13:59.881+08:00,133.23056196258824,0.23588691624714492,-63.47558102430767,6.801498255096191,0.24,0,372.4912801101771,396.99828931365636,0.055112206858448747,True,-47.08387321372066,0.004423910572598942,0.010974405964703761,-60.10246213277376,0.0009882729156379675,0.002655029296875
data,1.7066666666666668,1776431639.9034374,2026-04-17T21:13:59.903+08:00,133.23056196258824,0.23588691624714492,-61.2097102908207,6.4363923497883,0.24,0,359.98940773775405,488.03172066397457,0.0486378385642632,True,-44.867137768123946,0.005710092079086696,0.014551558831683398,-57.94725835415518,0.0012665929964488024,0.00244140625
data,1.728,1776431639.9213126,2026-04-17T21:13:59.921+08:00,179.89624579971303,0.09452973659762005,-64.56519277060931,6.944095746900149,0.24,1,333.0827730982871,568.5879400987342,0.10922503338624885,True,-47.42930785125742,0.004251425836085905,0.0113859498864307,-60.645462366012154,0.0009283823637968998,0.0023193359375
data,1.7493333333333334,1776431639.9435432,2026-04-17T21:13:59.943+08:00,178.2392715098331,0.0903419841655505,-65.22049886704048,7.09603403507982,0.24,0,281.21801928609955,392.359855772412,0.05297206919046294,True,-46.09212659120545,0.0049589950003879795,0.017006795122030148,-59.51298378028351,0.0010576715218388166,0.002349853515625
data,1.7706666666666666,1776431639.9709957,2026-04-17T21:13:59.970+08:00,142.56188445576834,0.9110698767391607,-64.63850049757356,6.709333653929978,0.24,1,200.29162880689609,676.1461329813634,1.362425838182026,True,-48.28263559112039,0.0038536140830816345,0.01047613221815299,-61.78189161368688,0.0008145268769802555,0.001983642578125
data,1.792,1776431639.9982567,2026-04-17T21:13:59.998+08:00,137.45908676606166,0.4697865135286278,-63.92102575213673,6.6194567778307345,0.24,1,82.95579802562142,592.4468400936736,0.23814803011298255,True,-43.99594041948441,0.0063125230802636625,0.018196086175547466,-57.04023945658826,0.0014060087621013638,0.003326416015625
data,1.8133333333333332,1776431640.0137067,2026-04-17T21:14:00.013+08:00,137.45908676606166,0.4697865135286278,-61.066695024168176,7.156447618539574,0.24,0,244.90411875450786,510.71567134832276,3.4264217523377036,True,-45.429260224381096,0.005352257369074291,0.01731189993762856,-58.54345174113778,0.0011825715126911685,0.002777099609375
data,1.8346666666666667,1776431640.0316725,2026-04-17T21:14:00.031+08:00,145.38896989214493,0.253777298900297,-62.74604603225083,6.644808155607388,0.24,0,238.09803392048252,577.2153699510469,2.302634598985492,True,-43.0603133373667,0.0070304695750128205,0.017866552601998535,-55.679136688456275,0.0016445351694134567,0.0032958984375
data,1.856,1776431640.0513291,2026-04-17T21:14:00.051+08:00,145.38896989214493,0.253777298900297,-63.095642964135195,6.644724637685995,0.24,0,239.46072255462698,476.12738965811866,3.113324886138692,True,-45.04572349821183,0.005593888751531341,0.014204229379420816,-58.03526742277009,0.001253824145091315,0.002960205078125
data,1.8773333333333333,1776431640.071815,2026-04-17T21:14:00.071+08:00,145.38896989214493,0.253777298900297,-63.678857649262035,6.722616668301196,0.24,0,390.70264689509344,125.47032963956424,3.77535449111067,True,-44.594962252624846,0.005891852790840297,0.015175764020730892,-57.353577738222086,0.0013561917966683785,0.002960205078125
data,1.8986666666666667,1776431640.092346,2026-04-17T21:14:00.092+08:00,138.58006026865792,0.1670884327957545,-66.06278857911649,6.525613560320103,0.24,1,308.68172882501597,613.899849154581,0.12245006276920509,True,-47.312815320649165,0.004308828751260164,0.012242772319444425,-60.45474721338355,0.0009489921922687429,0.0028076171875
