type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,0.021333333333333333,1776432855.7464018,2026-04-17T21:34:15.746+08:00,16.613641152052452,0.3259087269786164,-180.0,0.2,0.24,0,431.9416216689468,966.3684054310812,1.2500599135645525,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.042666666666666665,1776432855.7532036,2026-04-17T21:34:15.753+08:00,29.62619876861629,0.3746337739151406,-180.0,0.2,0.24,0,431.9416216689468,966.471652144387,1.3325104922926452,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.064,1776432855.774595,2026-04-17T21:34:15.774+08:00,39.50350308355999,0.4445577227221747,-180.0,0.2,0.24,0,431.9416216689468,966.6753995956308,1.5063029727120893,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.08533333333333333,1776432855.793939,2026-04-17T21:34:15.793+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.1468312668575,2.400845618558913,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.10666666666666667,1776432855.814399,2026-04-17T21:34:15.814+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.128,1776432855.8336241,2026-04-17T21:34:15.833+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.14933333333333335,1776432855.8542418,2026-04-17T21:34:15.854+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.17066666666666666,1776432855.8845122,2026-04-17T21:34:15.884+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.192,1776432855.9054377,2026-04-17T21:34:15.905+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.21333333333333335,1776432855.9276147,2026-04-17T21:34:15.927+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.23466666666666666,1776432855.9437368,2026-04-17T21:34:15.943+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.256,1776432855.9647853,2026-04-17T21:34:15.964+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.2773333333333333,1776432855.9843009,2026-04-17T21:34:15.984+08:00,48.68069635597311,0.5844097491039902,-58.18478781030281,8.0,0.24,0,250.98329522862483,1.2739467314120425,0.00027634632093700696,True,-43.349753385751285,0.0068000535179114285,0.022492395266759096,-56.43071476083947,0.0015082184943108106,0.0037841796875
data,0.2986666666666667,1776432856.003681,2026-04-17T21:34:16.003+08:00,48.68069635597311,0.5844097491039902,-64.07528939856559,7.565600730026571,0.24,0,225.00742834406893,507.5374667647721,3.443165294352552,True,-44.048569412100036,0.0062743902826250504,0.01628030273206365,-57.4392847201284,0.0013428755419000616,0.00372314453125
data,0.32,1776432856.0248048,2026-04-17T21:34:16.024+08:00,48.68069635597311,0.5844097491039902,-61.84014001451439,7.331300329010478,0.24,0,137.85134988709322,525.7702203955872,3.472447678093291,True,-45.6604665048675,0.005211667193448153,0.01246855587611583,-59.32567657334414,0.0010807274222207086,0.003021240234375
data,0.3413333333333333,1776432856.054358,2026-04-17T21:34:16.054+08:00,48.68069635597311,0.5844097491039902,-68.33863745659693,7.082179468845045,0.24,0,397.4074408342343,472.7186438436,0.024951619770695484,True,-47.08363083671693,0.0044240340221469564,0.014392700598796276,-61.87414634650439,0.0008059213902190685,0.00238037109375
data,0.3626666666666667,1776432856.0738583,2026-04-17T21:34:16.073+08:00,48.68069635597311,0.5844097491039902,-65.0395524548395,7.144178283121388,0.24,0,285.7260452655024,751.4701572476995,3.5643333146575498,True,-46.066360198639806,0.004973727529289992,0.013764229268704785,-60.108115187408714,0.0009876299252947608,0.00262451171875
data,0.384,1776432856.094387,2026-04-17T21:34:16.094+08:00,48.68745028846243,0.5311682370273813,-61.932837185460876,6.689977028439895,0.24,0,446.6554437814778,571.0177376045729,0.08111297407185052,True,-45.60003523976103,0.005248053310433544,0.012955067308751893,-58.88721749093138,0.0011366823734954602,0.003082275390625
data,0.4053333333333333,1776432856.113576,2026-04-17T21:34:16.113+08:00,138.1935958066457,0.2799906659093969,-65.95637694776377,7.22714789539023,0.24,1,184.0960365260826,489.54616037127124,0.5150046159880305,True,-46.73331799829548,0.004606107823725711,0.01656243032352219,-61.814665261621975,0.0008114592905154514,0.002288818359375
data,0.4266666666666667,1776432856.138826,2026-04-17T21:34:16.138+08:00,138.1364373065009,0.8363853375706485,-63.67673095177651,6.950636946296438,0.24,1,165.2739190336175,556.1372023067773,1.13598255344307,True,-46.19594292785869,0.004900076424626888,0.013989243005041858,-60.34820374796173,0.0009607044726428118,0.00238037109375
data,0.448,1776432856.1548378,2026-04-17T21:34:16.154+08:00,133.8150982820714,0.3639050899597683,-59.41962672013606,7.925461640490305,0.24,1,181.70262746311147,438.022535915696,0.11585429827989141,True,-41.48593017969767,0.008427591782867446,0.020826858323494225,-54.5755937454669,0.0018673267245382244,0.00396728515625
data,0.4693333333333333,1776432856.1738427,2026-04-17T21:34:16.173+08:00,131.07332637657095,0.4731500854490814,-59.987556550793634,6.868378090904114,0.24,1,185.47430747784068,572.9725466490905,0.5322811573374105,True,-44.51236625490904,0.005948146921946853,0.02121108467146956,-58.25026393882347,0.0012231699499220573,0.003692626953125
data,0.49066666666666664,1776432856.2042027,2026-04-17T21:34:16.204+08:00,127.93152414048285,0.22992784944177486,-67.15346392517101,7.450433577195457,0.24,1,243.5205778484774,446.7855942001936,0.10032148262674936,True,-46.430130420844236,0.004769726521996484,0.0136271742939917,-61.15971457108535,0.0008750125287326294,0.00311279296875
data,0.512,1776432856.223554,2026-04-17T21:34:16.223+08:00,127.93152414048285,0.22992784944177486,-60.796326355223755,7.354980234295866,0.24,0,271.050738553996,754.9343838246982,3.7548284786554746,True,-43.79544000296998,0.0064599327943205805,0.020595962137177022,-57.4388511459063,0.001342942575994982,0.0032958984375
data,0.5333333333333333,1776432856.2443287,2026-04-17T21:34:16.244+08:00,126.45711818619361,1.1247481222253477,-61.05359930803164,8.0,0.24,1,228.11386280298657,827.3099675665266,1.6066185714897978,True,-43.49677732648552,0.006685919352094905,0.02013537023817446,-56.843825481089226,0.001438165035223498,0.003265380859375
data,0.5546666666666666,1776432856.2639139,2026-04-17T21:34:16.263+08:00,132.82037602618175,1.2099402806157225,-62.68448590944088,7.148702503492627,0.24,0,172.6091317742584,568.4043133363542,2.6842125303965125,True,-44.35335592776924,0.006058040935256291,0.025870489122789816,-59.176265875287456,0.001099478411304053,0.00311279296875
data,0.576,1776432856.2838268,2026-04-17T21:34:16.283+08:00,145.0012593751735,1.5366609310297255,-59.543418278096816,7.3000400617318615,0.24,1,136.88172133239453,625.8753689973387,1.7327168741009775,True,-42.84043495499927,0.007210713698765278,0.016171544610787167,-56.15920914469922,0.0015561073096301736,0.003173828125
data,0.5973333333333334,1776432856.3032002,2026-04-17T21:34:16.303+08:00,144.55256744271054,1.6076628228542271,-59.5932503607074,7.026276667103641,0.24,0,82.47969262542543,523.0916645082311,2.4286723677365933,True,-43.27605360686672,0.006857997455698126,0.020128267896420672,-56.64118201236235,0.0014721121575925348,0.00323486328125
data,0.6186666666666667,1776432856.3231366,2026-04-17T21:34:16.323+08:00,144.46094132607357,1.4836521785403807,-61.19604229274586,7.45762462840028,0.24,0,401.5919007578093,421.02178814126495,0.06470340024035569,True,-43.21743015542058,0.006904440513637058,0.01935199164188945,-56.7165080506621,0.0014594008587494318,0.0032958984375
data,0.64,1776432856.3455813,2026-04-17T21:34:16.345+08:00,144.46094132607357,1.4836521785403807,-68.21843165453879,6.6144913578436775,0.24,0,236.22371899760807,511.28437090695616,4.228869789704104,True,-45.79859813912957,0.005129441640355084,0.015710954633972738,-60.148305318306576,0.0009830706586898006,0.002593994140625
data,0.6613333333333333,1776432856.376306,2026-04-17T21:34:16.376+08:00,148.96415337122886,0.578545334085783,-61.86003690142818,6.843414187511675,0.24,1,200.43391622005026,335.7932211183977,0.11271218874442819,True,-45.44589925198369,0.005342014191191553,0.0172950898443813,-59.73308283146889,0.0010312070142703385,0.00311279296875
data,0.6826666666666666,1776432856.4004486,2026-04-17T21:34:16.400+08:00,161.00702915853662,0.2474314669466309,-61.955140340203265,7.2745829269592654,0.24,1,294.47420470519654,450.2535396850594,0.1,True,-43.98506216391169,0.006320433871335294,0.016743418389270303,-57.37727932559041,0.0013524961381590297,0.003326416015625
data,0.704,1776432856.4135828,2026-04-17T21:34:16.413+08:00,147.66920456234283,0.2751073433155289,-69.70948292447653,6.60761990657155,0.24,1,150.6309540938932,512.8887184345789,0.29520782734601575,True,-46.64821206909727,0.004651461134550612,0.015389221301191493,-61.037889977918894,0.0008873715508301162,0.002685546875
data,0.7253333333333334,1776432856.4339366,2026-04-17T21:34:16.433+08:00,128.54052057642843,0.4358724047792996,-62.77358038556601,6.7146093342245265,0.24,0,329.08410923370536,648.209899073018,2.668939176278051,True,-43.96075656384294,0.006338145019416276,0.018697474459382937,-57.40973371588073,0.0013474520336724037,0.003204345703125
data,0.7466666666666667,1776432856.4530466,2026-04-17T21:34:16.453+08:00,137.80462209020186,0.8278962883922287,-59.451990211571754,6.818540771551744,0.24,1,104.36777866467155,568.1694578575981,1.0427320884132116,True,-43.768510143173444,0.006479992345222388,0.019066392895793767,-57.36136158124995,0.001354976992443161,0.003692626953125
data,0.768,1776432856.480739,2026-04-17T21:34:16.480+08:00,134.66634668988377,0.4321470549841041,-62.32504036033746,6.961287039886059,0.24,1,376.5505952634287,652.1816885674123,0.22107109177338718,True,-43.89747917241082,0.006384487505411978,0.020336878575691584,-57.759059406443896,0.0012943359972927581,0.003570556640625
