type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,0.021333333333333333,1776432235.1683848,2026-04-17T21:23:55.168+08:00,16.613641152052452,0.3259087269786164,-180.0,0.2,0.24,0,431.9416216689468,966.3684054310812,1.2500599135645525,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.042666666666666665,1776432235.177002,2026-04-17T21:23:55.177+08:00,29.62619876861629,0.3746337739151406,-180.0,0.2,0.24,0,431.9416216689468,966.471652144387,1.3325104922926452,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.064,1776432235.1967978,2026-04-17T21:23:55.196+08:00,39.50350308355999,0.4445577227221747,-180.0,0.2,0.24,0,431.9416216689468,966.6753995956308,1.5063029727120893,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.08533333333333333,1776432235.217655,2026-04-17T21:23:55.217+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.1468312668575,2.400845618558913,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.10666666666666667,1776432235.236419,2026-04-17T21:23:55.236+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.128,1776432235.255398,2026-04-17T21:23:55.255+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.14933333333333335,1776432235.2768176,2026-04-17T21:23:55.276+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.17066666666666666,1776432235.3074775,2026-04-17T21:23:55.307+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.192,1776432235.3256483,2026-04-17T21:23:55.325+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.21333333333333335,1776432235.347464,2026-04-17T21:23:55.347+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.23466666666666666,1776432235.367226,2026-04-17T21:23:55.367+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.256,1776432235.3866935,2026-04-17T21:23:55.386+08:00,48.68069635597311,0.5844097491039902,-180.0,0.2,0.24,0,431.9416216689468,967.2971434114332,3.2020635258284353,False,-240.0,1e-12,0.0,-240.0,1e-12,0.0
data,0.2773333333333333,1776432235.406017,2026-04-17T21:23:55.406+08:00,48.68069635597311,0.5844097491039902,-58.991080245145824,8.0,0.24,0,253.17162997793469,0.6836172140035501,0.00013765910313162468,True,-40.34488026415306,0.009610721375358757,0.027936960416178727,-53.15838479831274,0.0021982686181426054,0.004150390625
