type,timestamp,wall_ts,wall_time_iso,angle,distance,snr_db,coherence,diameter_m,update_flag,error_plane_us,error_near_us,rho_hat,valid,loudness_db,loudness_rms,loudness_peak_abs,sound_pressure_level_dbfs,frame_rms,peak_abs
data,0.7253333333333334,1776432468.4971445,2026-04-17T21:27:48.497+08:00,135.5230620708536,1.5703834451818155,-60.81870366918312,6.934177859838843,0.12,0,194.47919287772478,401.568897169213,2.108019479100548,True,-43.66473803745134,0.006557874453757204,0.016475676386531933,-56.80461510104677,0.001444671964687051,0.003082275390625
data,0.7466666666666667,1776432468.517105,2026-04-17T21:27:48.517+08:00,108.268884005725,1.4793203635042829,-55.69870669109626,6.884974262348855,0.12,1,161.27686467745153,339.1002570133461,1.5725813870529661,True,-40.35247561414561,0.00960232098242775,0.02342244854884639,-52.92052699328644,0.002259298689114623,0.005096435546875
data,0.768,1776432468.5417502,2026-04-17T21:27:48.541+08:00,118.54909563659425,1.564469969235707,-57.52004831194169,6.740442387438198,0.12,1,132.6591085724455,354.8852684955975,1.629320363502269,True,-41.009911121824004,0.008902345472691649,0.01666707656394585,-53.636277482153545,0.002080588175198441,0.00384521484375
data,0.7893333333333333,1776432468.557646,2026-04-17T21:27:48.557+08:00,170.86971416329584,1.2546349587467667,-55.27863799100567,6.626009382065735,0.12,1,241.57245739063478,281.5281584263483,1.5644699692160788,True,-38.43236045220712,0.011977935700454708,0.031116340156101784,-51.21173456677851,0.0027505102749442035,0.0048828125
data,0.8106666666666666,1776432468.5860517,2026-04-17T21:27:48.586+08:00,164.55443151399732,1.3053581150996425,-57.0994866215098,7.0870894090300665,0.12,0,214.3140639048583,275.5816984647854,2.5346378042045368,True,-39.105870416028395,0.011084254253873157,0.03560254037521108,-51.91390178953246,0.002536909124710297,0.004669189453125
data,0.832,1776432468.609538,2026-04-17T21:27:48.609+08:00,67.6767128155254,0.7146343177228388,-55.62860456010433,6.811083733609562,0.12,1,239.3823915370396,254.68035539652664,1.3740057152312142,True,-39.952551404728474,0.010054776692766618,0.023696746891887784,-52.756078637754285,0.0023024810689897812,0.0048828125
data,0.8533333333333334,1776432468.6291382,2026-04-17T21:27:48.629+08:00,77.66515218942516,0.7690707557215309,-58.062387672878906,6.877587839581549,0.12,0,168.97149251541822,219.38477412851284,2.083575868160307,True,-39.12306199137611,0.01106233740420331,0.026493662294190288,-52.01838115686399,0.0025065763756895337,0.00457763671875
data,0.8746666666666667,1776432468.6488256,2026-04-17T21:27:48.648+08:00,70.39144555260202,0.5369989206457138,-57.533487143168145,8.0,0.12,1,84.68558090572748,376.65910078403033,0.41866570935629943,True,-41.33691572669746,0.008573422249108347,0.020029144567934573,-54.307401989104484,0.0019258830041360459,0.00408935546875
data,0.896,1776432468.6664224,2026-04-17T21:27:48.666+08:00,70.39144555260202,0.5369989206457138,-61.492136174106406,6.067784061245845,0.12,0,134.6776785292086,384.33993429017767,3.7060815287504245,True,-39.682641334770324,0.010372129566818315,0.04314302290042142,-53.240858337593984,0.0021774945822126118,0.004638671875
data,0.9173333333333333,1776432468.6877282,2026-04-17T21:27:48.687+08:00,77.10845210352346,0.25868170072502306,-57.59441385377724,6.694147318690678,0.12,1,255.21997893724432,354.68810827975835,0.11585006321927187,True,-41.31492187414929,0.008595158827319323,0.020023839196223695,-54.203947337265845,0.0019489586864043138,0.00390625
